bc,co,date,location,no2,o3,pm10,pm25,so2
"",0.1948,2022-04-26,Utah Tech. Center,0.0127,0.0387,"",7.3696,2.0E-4
"","",2022-04-27,Placerville,"",0.0406,"","",""
"","",2022-04-27,Alpine,"",0.0466,"",11.2858,""
"",0.1137,2022-04-27,Blaine,0.0017,0.0393,5.2128,3.1418,0.0
"","",2022-04-27,Duluth-WDSE,"",0.0403,"",2.6667,""
"",0.2,2022-04-27,Elizabeth Trailer,0.0135,"","",7.1627,0.0
"","",2022-04-27,Moore,"",0.0422,25.0213,7.5851,""
"",0.1733,2022-04-27,Parklane,"",0.0328,"",7.1312,0.0
"","",2022-04-27,Herriman #3,0.0056,0.0408,"",10.2757,""
"","",2022-04-27,Lincoln,"",0.0374,"",7.7071,""
"","",2022-04-27,Branch Street,"","",97.1792,8.7434,""
"","",2022-04-27,Beaver Falls,"",0.0312,"",6.2099,""
"",0.2173,2022-04-28,West Chandler Fire S,"",0.0367,65.9,"",""
"","",2022-04-28,SAND ISLAND 2 - ANUE,"",0.0259,"",3.8947,""
"","",2022-04-28,DESPLNS,"",0.0338,"",5.422,""
"","",2022-04-28,Hammond-141st St,"",0.0307,"","",""
"","",2022-04-28,Minneapolis-Pacific,"","",13.1825,"",""
"","",2022-04-28,St. Michael,"",0.0386,"",2.4488,""
"","",2022-04-28,CCNY,"",0.031,"",1.1037,""
"","",2022-04-28,Cranberry,"",0.0562,"","",""
"",0.3981,2022-04-28,Harrisville,0.007,0.0357,23.6117,7.832,""
"","",2022-04-28,CAPCOG Round Rock Br,"",0.0341,"","",""
"","",2022-04-28,Riverton Mobile,0.0024,0.0391,16.0152,5.5362,1.0E-4
"","",2022-04-28,Farrar,"",0.0456,"","",""
"",0.2376,2022-04-01,Mesa - Brooks Reserv,"",0.0381,15.9604,6.2772,""
"","",2022-04-01,Boise Fire Station,"","",17.9109,"",""
"","",2022-04-01,E Syracuse,"",0.0297,"","",""
"","",2022-04-01,BUTNER,"",0.0399,"","",""
"","",2022-04-01,Medford Welch & Jack,"","","",7.2102,""
"","",2022-04-01,Prince Edward,"",0.0346,"","",""
"","",2022-04-02,San Andreas,"",0.0247,10.1789,4.6421,""
"","",2022-04-02,San Diego - Kearny V,"",0.0412,"","",""
"","",2022-04-02,Cottonwood,"","","",3.4776,""
"","",2022-04-02,Capitol,"",0.0333,"",8.7462,""
"","",2022-04-02,Beltsville,"",0.0408,"","",""
"","",2022-04-02,TECUMSEH,"",0.031,"",6.9597,""
"","",2022-04-02,LABP,"",0.0393,"","",""
"",0.0768,2022-04-02,EAST VINTON ELEMENTA,0.0029,0.0368,"",5.11,8.0E-4
"","",2022-04-02,RURAL RETREAT,"",0.0357,"","",""
"","",2022-04-02,Thunder Basin,0.0018,0.0349,"","",""
"","",2022-04-02,Portland Lincoln Hig,"","","",2.5016,""
"","",2022-04-02,LEWISPOR,"",0.0323,"","",""
"","",2022-04-02,Greenville-ESC,0.0032,"",10.989,6.1626,0.0
"","",2022-04-02,Trimble,"",0.0378,"","",""
"",0.2156,2022-04-02,BLAIR STREET,0.0102,0.0303,15.3629,6.654,5.0E-4
"","",2022-04-03,Lee Vining,"","",15.5769,4.6615,""
"","",2022-04-03,Grand Junction - Pow,"","","",5.1549,""
"","",2022-04-03,Albany,"",0.037,24.6989,12.6528,""
"",0.1144,2022-04-03,Piney Run,0.0012,0.0385,"",4.3387,2.0E-4
"","",2022-04-03,Wampanoag Laboratory,"",0.04,"","",""
"","",2022-04-03,Medford Welch & Jack,"","","",6.1825,""
"","",2022-04-03,Devils Lake,"",0.0324,7.8039,5.8059,""
"","",2022-04-03,SPA-Irving St.,0.0053,"","",9.648,2.0E-4
"","",2022-04-03,Navajo Lake,0.0013,0.032,"","",""
"","",2022-04-04,Niland - English Roa,"",0.0302,36.5286,"",""
"","",2022-04-04,West Los Angeles - V,0.0062,0.035,"","",""
"","",2022-04-04,St. Cloud,"",0.0328,"",3.5714,""
"","",2022-04-04,PITTAGCT,"",0.0403,"",3.7687,""
"","",2022-04-04,ROCKWELL,0.0024,0.0404,"",5.4851,""
"",0.2424,2022-04-04,Horicon Wildlife Are,"",0.0309,12.3621,10.7284,0.0
"","",2022-04-04,Badlands,"",0.0338,10.4144,3.1225,""
"","",2022-04-04,St. Petersburg Colle,"",0.0396,"",9.9038,""
"",0.0969,2022-04-05,NCORE - Bishop,"",0.0322,17.7881,4.4076,0.0
"","",2022-04-05,Mesa 2 /Nipomo,"","",67.65,15.2,0.0013
"","",2022-04-05,Augusta,"",0.0154,26.4828,18.2078,0.001
"","",2022-04-05,Holden,"",0.0465,"","",""
"","",2022-04-05,Incline,"",0.0407,"","",""
"","",2022-04-05,Made,"","","","",0.0014
"","",2022-04-05,Silverton,"","","",3.0239,""
"","",2022-04-05,M.K. Goddard,"",0.0392,"","",""
"",0.2529,2022-04-05,NEW,0.0207,0.0239,19.7155,10.5345,3.0E-4
"",0.1486,2022-04-05,EAST VINTON ELEMENTA,0.0039,0.0414,"",9.9588,0.001
"","",2022-04-05,Gresham Centennial H,"","","",2.4157,""
"","",2022-04-05,Vacaville,"",0.0352,"",3.9872,""
"","",2022-04-05,"Herculaneum, Mott St","","","","",0.0017
"","",2022-04-06,Rose Elementary,"",0.0317,"",5.2083,""
"",0.4264,2022-04-06,San Pablo - Rumrill,0.0081,0.027,"",11.3478,0.0013
"","",2022-04-06,Shasta Lake City,"",0.0432,"","",""
"","",2022-04-06,Fort Collins - West,"",0.0472,"","",""
"",0.2194,2022-04-06,St. Lukes Meridian,0.0128,0.027,"",3.7119,1.0E-4
"","",2022-04-06,Sandpoint U of I,"","",12.4576,3.7627,""
"","",2022-04-06,"Clinton, Chancy Park","","","",8.4546,0.0011
"","",2022-04-06,Penn State,"",0.0366,"","",""
"","",2022-04-06,FRANKLN,"",0.0296,"","",""
1.0792,0.4692,2022-04-07,Laney College,0.0257,"","",11.4607,""
"","",2022-04-07,San Diego - Kearny V,"",0.0367,"","",""
"","",2022-04-07,Ocean View,"","","",4.4737,0.0058
"","",2022-04-07,Cicero2,"","","",2.95,""
"","",2022-04-07,Carville,"",0.0433,"","",""
"","",2022-04-07,Greenfield,"",0.0302,"",5.2727,""
"","",2022-04-07,State College,"",0.0401,"",3.6319,""
"","",2022-04-07,Airway Heights-West,"","","",6.7182,""
"","",2022-04-07,Kingery Near-road #1,"","","",3.8261,""
"","",2022-04-07,Portland SE 12th and,"","","",2.16,""
"","",2022-04-07,Tunkhannock,"","","",2.2556,""
"","",2022-04-08,Ajo,"","",14.8022,"",""
"","",2022-04-08,EAST BAY,"","","","",0.0019
"","",2022-04-08,APOLLO BEACH,"","","",7.5162,0.0
"","",2022-04-08,Cottonwood,"","","",7.2858,""
"","",2022-04-08,CARPENTER,"",0.0361,"",0.8824,""
"",0.162,2022-04-08,Miller State Park,"",0.0446,0.9286,0.5276,1.0E-4
1.3279,0.3765,2022-04-08,Seattle-10th & Welle,0.0232,"","",5.4775,""
"",0.2101,2022-04-08,Fort Collins - CSU -,"",0.0359,"","",""
"","",2022-04-09,PC South Girard Scho,"",0.0371,"",2.6273,""
"","",2022-04-09,Lompoc H Street,"",0.0413,46.5639,19.6172,""
"","",2022-04-09,Seminole Community C,"",0.0432,18.8981,6.012,""
"","",2022-04-09,"Muscatine, High Scho","","","",2.4522,0.0
"",0.4945,2022-04-09,TRINITY,0.0034,"","",4.6504,9.0E-4
"","",2022-04-09,Rochester,"",0.0333,"",3.777,""
"","",2022-04-09,ARNOLD WEST,"",0.0359,5.3025,2.2706,""
"","",2022-04-09,Rossiter Pump House,"","","",3.9575,""
"","",2022-04-09,Virgin Valley,"",0.0285,22.4348,5.1661,""
"","",2022-04-09,Spanish Springs,"",0.0421,33.3364,8.4727,""
"",0.2712,2022-04-09,Miller State Park,"",0.0464,7.7387,4.2153,4.0E-4
"","",2022-04-09,ODOT Ironton,"",0.0283,"",2.9676,0.0
"","",2022-04-09,Lawrenceville,"",0.0274,"",4.5936,""
"","",2022-04-09,Towanda,"",0.0326,"",4.0293,""
"","",2022-04-09,Burbank-Maple Street,"","",24.1009,"",""
"","",2022-04-09,Devils Lake,"",0.0388,3.5766,2.2387,""
"",0.1564,2022-04-09,NR,0.0063,0.0343,"",6.9152,""
"","",2022-04-09,Cody SLAMS,"","","",3.8104,""
"","",2022-04-09,JPRECC,"",0.0338,"",2.8894,""
"","",2022-04-09,Myton,0.0051,0.0346,"","",""
"","",2022-04-10,Geronimo,"","",26.8718,8.812,""
"",0.1505,2022-04-10,Santa Clarita,0.0032,0.0497,"",12.5694,""
"","",2022-04-10,Summerville,"",0.0288,"","",""
"","",2022-04-10,ALSIP,"",0.0225,"",11.3093,""
"","",2022-04-10,Southern Maryland,"",0.0363,"","",""
"","",2022-04-10,Tramway,"",0.0503,32.5812,5.3376,""
"","",2022-04-10,Manhattan/IS143,"","","",4.0348,""
"","",2022-04-10,Lima,"",0.0354,"",3.4701,0.001
"","",2022-04-10,Hillsboro - Hare Fie,"","","",2.4879,""
"","",2022-04-10,SPRINGHILL,"",0.0261,"",5.341,""
"","",2022-04-10,Holbrook,"",0.0376,"",2.1321,""
"","",2022-04-11,Duncanville Middle S,"",0.0416,"","",""
"","",2022-04-11,Portola,"","","",10.0145,""
"","",2022-04-11,Bangor MSS,"","","",1.9535,""
"","",2022-04-11,Rocky Creek,"",0.0429,"","",""
"","",2022-04-11,Billlings Lockwood,"","","",2.7618,""
"","",2022-04-11,Fulton,"",0.0321,"","",""
"","",2022-04-11,Skiatook,"",0.0432,"","",""
"",0.1521,2022-04-11,Seattle-Beacon Hill,0.004,0.0348,"",2.4259,2.0E-4
"","",2022-04-11,Marysville-7th Ave,"","","",3.9167,""
"","",2022-04-11,MADISON EAST,"",0.0416,"",4.7264,1.0E-4
"","",2022-04-11,Visalia - W Ashland,0.0047,0.0358,"",7.8611,""
"","",2022-04-11,Twisp-Ewell St,"","","",2.5898,""
"","",2022-04-11,Catawba Indian Natio,"",0.0342,"",7.8091,""
"",0.1442,2022-04-12,Mesa - Brooks Reserv,"",0.0378,49.25,10.583,""
"",0.4493,2022-04-12,Bethel Island,0.0018,0.0393,"","",7.0E-4
"","",2022-04-12,Las Flores Canyon,"",0.04,11.5956,"",""
"","",2022-04-12,Grangeville,"","","",1.2545,""
"","",2022-04-12,Helmsburg,"",0.0307,"","",""
"","",2022-04-12,Algonquin Parkway,"","",11.7209,5.8791,1.0E-4
"",0.0284,2022-04-12,RT,0.003,"","",21.5105,""
"","",2022-04-12,Notre Dame,"",0.0451,"","",""
"","",2022-04-12,Kingsport,"","","",6.4352,""
"","",2022-04-12,Milwaukee-UWM UPark,0.0115,0.0302,"","",0.0012
"","",2022-04-12,Atascadero2,0.002,0.0368,23.3145,3.5,""
"","",2022-04-12,Shadyside,0.0108,"","","",0.0
"",0.6223,2022-04-13,Garden,"","",43.1739,9.8333,""
"","",2022-04-13,Blythe,"",0.0377,"","",""
"","",2022-04-13,Ellyson Industrial P,"",0.0357,"",9.094,2.0E-4
"","",2022-04-13,Scott County Park,"",0.0235,"","",""
"","",2022-04-13,Horn Point,"",0.0417,"",8.7647,6.0E-4
"","",2022-04-13,Brigantine,"",0.038,"",9.4112,0.0
"","",2022-04-13,Bernalillo,"",0.0421,"","",""
"","",2022-04-13,Yukon,"",0.0385,"","",""
"","",2022-04-13,Pendleton - McKay Cr,"","","",2.2475,""
"","",2022-04-13,W Greenwich,"",0.0338,"",3.0,""
"","",2022-04-13,Tacoma-S 36th St,0.0235,"","",5.531,""
"","",2022-04-13,GREEN BAY E HIGH,"","","",8.5284,8.0E-4
"","",2022-04-13,Boulder,7.0E-4,0.0383,4.1176,"",""
"","",2022-04-13,SF-USD,"",0.026,24.1121,8.0255,""
"",0.2373,2022-04-13,Los Angeles - N. Mai,0.0126,0.0409,27.9483,7.581,0.0
"",0.2814,2022-04-14,Azusa,0.0115,0.0321,"","",""
"","",2022-04-14,ROCK_IS,"",0.0261,"",4.9124,""
"","",2022-04-14,SHEPVILL,"",0.037,"","",""
"","",2022-04-14,SPRINGFIELDSP,0.0073,"","",9.7778,0.0
"",0.2487,2022-04-14,RT,0.0211,"","",8.7803,""
"","",2022-04-14,Monmouth University,"",0.0376,"","",""
"","",2022-04-14,Pendleton - McKay Cr,"","","",4.8321,""
"","",2022-04-14,Eugene - Wilkes Dr.,"","","",1.5843,""
"","",2022-04-15,Banning - South Hath,0.0045,0.054,"",9.3508,""
"","",2022-04-15,Mesa 2 /Nipomo,"","",22.0786,5.2929,0.001
"","",2022-04-15,Rocky Flats - N - 16,"",0.0457,"","",""
"","",2022-04-15,KNIGHT_P,"",0.0387,"",3.7521,""
"","",2022-04-15,Dodge City,"","",35.979,"",""
"","",2022-04-15,HARBOR BEACH,"",0.0357,"","",""
"","",2022-04-15,BVILLE,"",0.0369,"","",""
"","",2022-04-15,Indio-29 Palms,"",0.0548,57.5876,11.3807,""
"","",2022-04-16,Niland - English Roa,"",0.0278,36.0,"",""
"",0.1945,2022-04-16,Pico Rivera,0.0091,0.0279,"","",""
"","",2022-04-16,Hollister AMS,"",0.031,-3.0972,1.2667,""
"","",2022-04-16,Mesa 2 /Nipomo,"","",13.9111,4.2519,0.001
"","",2022-04-16,Columbus Airport,"",0.0337,16.4018,9.1732,""
"","",2022-04-16,Portland - Deering O,0.0034,0.0467,"",5.0909,""
"","",2022-04-16,Marshall,"",0.0413,"",3.6741,""
"","",2022-04-16,YPT Campbell Ranch,"","",30.1607,"",""
"","",2022-04-16,Sycamore,"",0.0431,"",6.6054,""
"","",2022-04-16,P2,0.0029,0.0379,20.6771,6.5854,""
"","",2022-04-16,Rockford,"","","",3.8902,""
"","",2022-04-16,Gresham Centennial H,"","","",4.2126,""
"","",2022-04-16,Tillamook Forestry D,"","","",2.7963,""
"","",2022-04-16,Oxford,"",0.0423,"","",""
"","",2022-04-17,Rose Elementary,"",0.0313,"",4.3333,""
"","",2022-04-17,South Long Beach,"","","",5.8522,""
"","",2022-04-17,Red Bluff - Walnut o,"","","",3.0435,""
"","",2022-04-17,Rome,"","","",7.5118,""
"","",2022-04-17,Cottonwood,"","","",2.5244,""
"","",2022-04-17,PEORIA_H,"",0.0353,"","",""
"","",2022-04-17,Evansville-Buena Vis,0.0017,0.0354,9.5,5.0167,0.0011
"","",2022-04-17,WHlthDpt,0.0019,0.0347,20.9583,6.6333,""
"","",2022-04-17,NEW HAVEN,"",0.0314,"",3.3,""
"","",2022-04-17,Chaparral,"",0.0428,17.7917,"",""
"","",2022-04-17,Lawton North,"",0.0401,27.1818,10.9292,""
"","",2022-04-17,Credit Union,"","",44.75,3.945,""
"","",2022-04-17,Harriman,"","","",4.0833,""
"","",2022-04-18,LEEDS,"",0.0274,"","",""
"",0.3017,2022-04-18,West Chandler Fire S,"",0.0377,44.2261,"",""
"","",2022-04-18,Fairgrounds,"",0.0424,"","",""
"","",2022-04-18,Hesperia - Olive Str,"",0.0542,30.9478,"",""
"","",2022-04-18,Yreka,"",0.0364,"",6.113,""
"","",2022-04-18,Simi Valley - Cochra,"",0.0328,16.0,6.7591,""
"",0.2166,2022-04-18,La Casa NCORE - 4545,0.0111,0.0328,30.4095,6.0752,1.0E-4
"","",2022-04-18,Marine on St. Croix,"",0.0351,"","",""
"","",2022-04-18,WAVELAND,"",0.0265,"",6.2626,""
"","",2022-04-18,North Valley,"","",53.3774,8.9802,""
"","",2022-04-18,Xenia,"",0.029,"","",""
"","",2022-04-18,EASTKNOX,"",0.0302,"","",""
"","",2022-04-18,TIDEWATER COMM. COLL,"",0.035,"","",""
"","",2022-04-18,Greensburg,"",0.0258,"",3.0174,""
"","",2022-04-18,2912 Coffey,"","","",9.6,""
"","",2022-04-19,Tahoe City,"",0.0473,"",2.1772,""
"",0.2352,2022-04-19,Lake Elsinore - W. F,0.0066,0.0385,25.1556,8.1365,""
"",0.2129,2022-04-19,San Francisco,0.0038,0.0354,"",2.3333,""
"","",2022-04-19,Noblesville-191st St,"",0.0318,"","",""
"","",2022-04-19,Wampanoag Laboratory,"",0.0359,"","",""
"",0.4215,2022-04-19,TRINITY,0.0067,"","",7.656,0.0013
"",0.1573,2022-04-19,Blaine,0.0056,0.0372,5.68,2.76,2.0E-4
"",0.1387,2022-04-19,Londonderry - Moose,"",0.0374,6.1923,3.1538,3.0E-4
"","",2022-04-19,Desert View,0.0052,0.0428,65.45,"",""
"","",2022-04-19,Rock Springs SLAMS,"","","",7.5855,""
"",0.6233,2022-04-20,Garden,"","",32.5102,6.4951,""
"","",2022-04-20,Joshua Tree NP - Cot,"",0.0486,"","",""
"",0.1501,2022-04-20,Lake Elsinore - W. F,3.0E-4,0.0386,10.6273,2.6554,""
"","",2022-04-20,Downtown Sacramento,"",0.0325,10.2283,2.85,""
"","",2022-04-20,Ellyson Industrial P,"",0.0398,"",8.4255,0.001
"","",2022-04-20,Fl. Baptist Children,"",0.0435,16.5565,6.1365,""
"","",2022-04-20,Rexburg PM25,"","","",6.0151,""
"","",2022-04-20,Indpls-Ft. Harrison,"",0.0301,"","",""
"","",2022-04-20,South Bend-Shields D,0.0091,0.0261,"",6.9632,""
"","",2022-04-20,Thibodaux,"",0.0411,"",8.2819,""
"","",2022-04-20,Horn Point,"",0.0367,"",2.4275,0.0
"","",2022-04-20,MILITARY PARK,0.0207,"","",8.0417,0.0014
"",0.1332,2022-04-20,Jerome Mack,0.0036,0.0405,76.5859,11.7364,1.0E-4
"",0.2875,2022-04-20,STILWELL CASTNET & N,"",0.041,8.0609,4.6348,4.0E-4
"","",2022-04-20,LABP,"",0.029,"","",""
"","",2022-04-20,Daniel South,1.0E-4,0.0467,1.9677,"",""
"","",2022-04-20,A Street,"","","",4.1845,""
"","",2022-04-20,Dover,"","","",3.727,""
"","",2022-04-20,SPA-Irving St.,0.0062,"","",8.1275,0.0
"","",2022-04-20,MTSP,0.0023,0.0372,5.8966,"",0.002
"","",2022-04-21,San Andreas,"",0.0303,3.9735,3.2566,""
"","",2022-04-21,Paso Robles - Santa,"",0.04,13.2233,"",""
"","",2022-04-21,Algonquin Parkway,"","",26.2672,9.7776,0.0
"","",2022-04-21,Bethel Smith Farm Ro,"",0.0336,"","",""
"","",2022-04-21,GreenValley,"",0.0521,31.9263,6.5737,""
"","",2022-04-21,Brigantine,"",0.0347,"",3.2851,0.0
"","",2022-04-21,Guiding Hand,"","","","",0.0
"","",2022-04-21,Whiterocks,3.0E-4,0.051,"","",""
"",0.1177,2022-04-21,Lindon,0.004,0.0447,"",11.6088,""
"","",2022-04-21,Oak Harbor-SW 6th (U,"","","",1.8699,""
"","",2022-04-21,NEWPORT,"",0.0409,"","",""
"","",2022-04-21,Daniel South,8.0E-4,0.0429,6.6471,"",""
"",0.2677,2022-04-21,Forest Park,0.0067,"","",7.5635,""
"","",2022-04-22,Zuni Hills,"","",54.807,"",""
"",0.1589,2022-04-22,Phoenix JLG Supersit,0.0073,0.0345,48.8571,9.0,0.0
"","",2022-04-22,SPRNGDLE,"",0.0361,"",12.2554,""
"","",2022-04-22,Westmorland - 570 Co,"",0.0305,252.8,"",""
"",0.1248,2022-04-22,Mira Loma - Van Bure,0.0032,0.0405,23.6915,7.4564,""
"","",2022-04-22,Archbold Biomedical,"",0.0426,"","",""
"","",2022-04-22,LEMONT,"",0.0261,"","",""
"","",2022-04-22,LLCHD BAM,"","","",8.447,""
"","",2022-04-22,Miller State Park,"",0.0443,5.9561,3.4956,1.0E-4
"","",2022-04-22,Pembroke Exchange St,"","","","",0.0034
"","",2022-04-22,White Plains,"",0.0276,"",3.3044,""
"","",2022-04-22,DYERSBURG,"","","",9.6404,""
"","",2022-04-22,San Marcos Staples R,"",0.028,"","",""
"","",2022-04-22,Mt Rainier- Jackson,"",0.0479,"","",""
"","",2022-04-22,FOND DU LAC,"",0.0367,"","",""
"","",2022-04-22,Chelsea HP,"","","",4.4512,""
"","",2022-04-22,Kessler,"",0.0381,"","",""
"","",2022-04-22,Cashmere Mobile,"","","",3.0463,""
"","",2022-04-22,MILITARY PARK,0.0138,"","",7.8304,0.0
"","",2022-04-23,Chula Vista,"",0.0356,"","",""
"","",2022-04-23,Santa Ynez,"",0.0307,"",1.9655,""
"",0.1533,2022-04-23,NCORE,"",0.0411,34.4734,8.812,5.0E-4
"","",2022-04-23,JENISON,"",0.0408,16.52,9.2472,""
"","",2022-04-23,Paul Meyer,"",0.0431,8.8721,1.907,""
"","",2022-04-23,Quaker City,"",0.051,"","",""
"","",2022-04-23,Smithfield,0.0027,0.0329,"",1.3941,""
"","",2022-04-23,Erda,0.0015,0.0398,"",1.7912,""
"",0.125,2022-04-23,Converse County Long,0.0014,0.0313,11.3276,"",""
"","",2022-04-23,Inland Port,0.0016,0.0385,"",2.0029,""
"","",2022-04-24,South Lake Tahoe - S,"","",8.0268,"",""
"","",2022-04-24,Maricopa - Stanilaus,"",0.0451,"","",""
"","",2022-04-24,Danbury,"",0.0409,12.3852,5.777,""
"","",2022-04-24,Gwinnett Tech,"",0.0324,18.6667,10.6889,""
"","",2022-04-24,Spanish Springs,"","",8.8067,4.3361,""
"","",2022-04-24,Eisenhower Park,"","","",3.8504,""
"","",2022-04-24,Middletown Airport,"",0.0364,"","",""
"","",2022-04-24,St Theodosius,"","","",14.2874,8.0E-4
"","",2022-04-24,Moore,"",0.0359,14.8696,6.1652,""
"","",2022-04-24,Black Hawk,"",0.0374,3.8611,"",""
"","",2022-04-24,Cookeville,"","","",9.2689,""
"",0.0633,2022-04-24,Cheyenne NCore,8.0E-4,0.0411,2.5417,5.0833,0.0
"","",2022-04-24,SLO Roberto,"","",15.6643,6.0,""
"",0.4217,2022-04-25,Central Phoenix,0.0188,0.0313,39.5652,"",3.0E-4
"","",2022-04-25,Pocatello Garrett an,"",0.0343,7.7083,2.6522,""
"","",2022-04-25,TECUMSEH,"",0.0289,"",4.9625,""
"",0.0468,2022-04-25,Jackson NCORE,"",0.0297,18.5833,7.9833,0.0
"","",2022-04-25,Portsmouth,"",0.0347,15.1667,5.5583,0.002
"",0.2048,2022-04-25,Camden Spruce St,0.0053,0.0348,"",9.0042,0.0
"",0.3571,2022-04-25,Elizabeth Trailer,0.0267,"","",6.6286,7.0E-4
"","",2022-04-25,Jackson,"",0.0343,"",5.3333,""
"","",2022-04-25,Cayce City Hall,"","",21.875,"",""
"",0.1309,2022-04-25,Look Rock - GSMNP,"",0.0436,"",12.24,""
"",0.2254,2022-04-25,AURORA HILLS,0.0068,0.0369,"","",""
"","",2022-04-25,Sandersville,"","",25.2288,9.9492,""
"","",2022-04-25,Muscogee (Creek) Nat,"",0.0307,5.875,2.2917,""
"","",2022-04-25,Twisp-Ewell St,"","","",3.3037,""
"","",2022-04-25,Altoona,"",0.0473,"",12.0958,""
"","",2022-04-26,Longmont,"","","",7.162,""
"","",2022-04-26,WARE,0.0015,0.0391,"",4.2679,0.0
"","",2022-04-26,Great Falls Overlook,"","","",7.2017,""
"","",2022-04-26,Flemington,"",0.0304,"",6.1672,""
"","",2022-04-26,Juel Spring,0.001,0.0429,"","",""
"","",2022-04-26,Lake Sugema,0.001,0.0445,"",7.0,0.0
"",0.3268,2022-04-27,West Phoenix,0.0138,0.0459,49.6636,12.228,""
"",0.2872,2022-04-27,Buckeye,0.0093,0.0423,70.2735,"",""
"","",2022-04-27,St. Andrews Park,"",0.032,"",6.0225,""
"","",2022-04-27,Mayo Clinic,"",0.0296,"",10.0633,""
"","",2022-04-27,TAIT CUMMINS,"","","","",0.0
"",0.2221,2022-04-27,Lakeville - Near Roa,0.0088,"","",2.383,""
"","",2022-04-27,Tioga County,"",0.0306,"",3.7695,""
"","",2022-04-27,Kennewick-S Clodfelt,"",0.0351,"","",""
"","",2022-04-27,Port Townsend-San Ju,"","","",2.4957,""
"","",2022-04-27,Portland McDaniel Hi,"","","",3.7674,""
"",0.296,2022-04-27,Blue Ridge I-70,0.0116,"","",6.2311,""
"","",2022-04-27,York DW,"",0.0345,"","",""
"","",2022-04-28,Lizard Tail,"","",19.1619,"",""
"","",2022-04-28,Paso Robles - Santa,"",0.0362,22.2286,"",""
"","",2022-04-28,Highland Reservoir -,"",0.0516,"","",""
"","",2022-04-28,Helmsburg,"",0.0381,"","",""
"","",2022-04-28,Portland - Deering O,0.0018,0.0282,"",-0.2584,""
"","",2022-04-28,CHICOPEE,2.0E-4,0.0354,"",1.9595,""
"","",2022-04-28,HOUGHTON LAKE,3.0E-4,0.037,"",7.8373,""
"","",2022-04-28,West Mesa,"","",21.8636,"",""
"","",2022-04-28,Talent - Rapp Lane,"","","",4.5485,""
"","",2022-04-28,Kittanning,"",0.0341,"",4.2636,""
"","",2022-04-28,CEDARS,"",0.0352,"","",""
"",0.1562,2022-04-28,Horicon Wildlife Are,"",0.0372,8.8919,4.8775,0.0
"","",2022-04-28,Elgin C1613,"",0.0345,"","",""
"","",2022-04-28,ARNOLD WEST,"",0.0359,21.325,9.6092,""
"",0.0,2022-04-28,Perimeter,0.0223,"","","",""
"","",2022-04-01,Miami Town Site,"","","","",0.0042
"","",2022-04-01,Dysart,"",0.0333,26.9901,"",""
"","",2022-04-01,Downtown Sacramento,"",0.0227,17.3286,7.0343,""
"","",2022-04-01,GREEN BAY UW,"",0.0427,"","",""
"","",2022-04-01,Merced-M St,"","",21.8765,9.1852,""
"","",2022-04-02,Flagstaff Middle Sch,"",0.0404,"","",""
"","",2022-04-02,Sacaton,"",0.0291,22.0,"",""
"",0.2728,2022-04-02,San Rafael,0.0055,0.0272,"",9.7532,""
"",0.6202,2022-04-02,Anaheim Near Road,0.0197,"","","",""
"",0.2741,2022-04-02,San Francisco,0.0061,0.0304,"",12.8312,""
"","",2022-04-02,Azalea,0.0035,0.0246,"",6.2,""
"","",2022-04-02,ROCK_IS,"",0.0306,"",7.9542,""
"","",2022-04-02,Malta,0.0,0.0346,3.6082,2.0337,""
"","",2022-04-02,Bowling Green,"",0.0302,"","",""
"","",2022-04-02,Norristown,"",0.0444,"",3.1731,""
"","",2022-04-02,Mojave - CA 58 Busin,"",0.0426,21.6632,10.4526,""
"",0.2935,2022-04-03,Anaheim,0.0058,0.0383,15.7706,8.6872,""
"","",2022-04-03,Hesperia - Olive Str,"",0.0486,27.7879,"",""
"",0.2838,2022-04-03,Welby - 78th Ave. &,0.0117,0.033,"","",0.0
"","",2022-04-03,Hammond-167th St,"","","",15.118,""
"","",2022-04-03,"Waverly, Airport","",0.0295,"","",""
"","",2022-04-03,Valley Central,"",0.0208,"","",""
"","",2022-04-03,Lyons,"","","",9.135,""
"","",2022-04-04,Temecula (Lake Skinn,"",0.041,"",10.5914,""
"","",2022-04-04,60 Near Road,0.025,"","","",""
"","",2022-04-04,Lompoc H Street,"",0.0385,32.6866,12.1343,""
"","",2022-04-04,Carlsbad,0.0013,0.0456,"","",""
"","",2022-04-04,Springfield Fire St1,"","","",9.0957,""
"","",2022-04-04,Bowling Green,"",0.0289,"","",""
"","",2022-04-04,Allentown,"",0.036,"",4.7836,""
"","",2022-04-04,Yacolt-Yacolt Rd,"","","",1.6759,""
"","",2022-04-04,Elkhorn,"",0.0297,"","",""
"","",2022-04-04,Moxa Arch,8.0E-4,0.0411,15.9286,"",0.0
"","",2022-04-05,Hawaii Volcanoes NP,"","","","",0.0
"","",2022-04-05,GC_MAD,"","","",6.2542,""
"","",2022-04-05,Brockton,"",0.0276,"",7.7027,""
"","",2022-04-05,Lebanon,"",0.0269,"",8.9044,""
"","",2022-04-05,Rahway PM,"","","",7.3661,""
"","",2022-04-05,Eisenhower Park,"","","",6.4496,""
"","",2022-04-05,Kremlin,"","","","",0.001
"",0.4,2022-04-05,North OKC,0.0036,0.0323,22.5177,15.6858,0.0
"","",2022-04-05,Yellowstone- Old Fai,0.001,"","",3.7604,""
